regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,16,0.5,4.0,1024,512,128,512,320,313.856,351.81,322.848,0.2369
mixed,32,16,0.5,4.0,1024,512,256,1024,640,371.712,426.466,378.752,0.1286
mixed,32,16,0.5,4.0,1024,512,512,2048,1280,495.425,645.218,528.897,0.2235
mixed,32,16,0.5,4.0,1024,512,1024,4096,2560,781.059,1116.52,814.082,0.0984
mixed,32,16,0.5,4.0,1024,512,2048,8192,5120,1282.66,1899.24,1384.9,0.1658
mixed,32,16,0.5,4.0,1024,512,4096,16384,10240,2306.98,3635.11,3108.9,0.6038
mixed,32,16,0.5,4.0,1024,1024,128,512,320,378.241,416.768,402.304,0.6246
mixed,32,16,0.5,4.0,1024,1024,256,1024,640,450.977,517.633,436.418,-0.2184
mixed,32,16,0.5,4.0,1024,1024,512,2048,1280,527.969,669.091,547.072,0.1354
mixed,32,16,0.5,4.0,1024,1024,1024,4096,2560,774.464,1136.71,860.769,0.2383
mixed,32,16,0.5,4.0,1024,1024,2048,8192,5120,1341.86,1955.27,1498.63,0.2556
mixed,32,16,0.5,4.0,1024,1024,4096,16384,10240,2453.22,3590.64,2777.19,0.2848
mixed,32,16,0.5,4.0,1024,2048,128,512,320,489.889,559.551,503.04,0.1888
mixed,32,16,0.5,4.0,1024,2048,256,1024,640,562.785,620.386,557.954,-0.0839
mixed,32,16,0.5,4.0,1024,2048,512,2048,1280,661.09,775.232,654.787,-0.0552
mixed,32,16,0.5,4.0,1024,2048,1024,4096,2560,886.66,1181.22,929.157,0.1443
mixed,32,16,0.5,4.0,1024,2048,2048,8192,5120,1510.4,2181.9,1539.97,0.044
mixed,32,16,0.5,4.0,1024,2048,4096,16384,10240,2542.28,3869.32,3117.48,0.4334
mixed,32,16,0.5,4.0,1024,4096,128,512,320,726.083,804.962,762.305,0.4592
mixed,32,16,0.5,4.0,1024,4096,256,1024,640,822.751,891.587,820.545,-0.032
mixed,32,16,0.5,4.0,1024,4096,512,2048,1280,940.288,1103.91,938.757,-0.0094
mixed,32,16,0.5,4.0,1024,4096,1024,4096,2560,1149.95,1411.01,1096.8,-0.2036
mixed,32,16,0.5,4.0,1024,4096,2048,8192,5120,1586.56,2427.46,1689.19,0.122
mixed,32,16,0.5,4.0,1024,4096,4096,16384,10240,3109.2,5733.04,3064.68,-0.017
mixed,32,16,0.5,4.0,1024,8192,128,512,320,1209.57,1275.71,1217.03,0.1127
mixed,32,16,0.5,4.0,1024,8192,256,1024,640,1253.67,1325.09,1252.51,-0.0162
mixed,32,16,0.5,4.0,1024,8192,512,2048,1280,1349.57,1493.6,1412.07,0.4339
mixed,32,16,0.5,4.0,1024,8192,1024,4096,2560,1630.21,1957.22,1676.23,0.1407
mixed,32,16,0.5,4.0,1024,8192,2048,8192,5120,2091.34,2880.43,2057.7,-0.0426
mixed,32,16,0.5,4.0,1024,8192,4096,16384,10240,3021.07,5058.39,3458.12,0.2145
mixed,32,16,0.5,4.0,2048,0,128,512,320,491.233,555.106,518.785,0.4314
mixed,32,16,0.5,4.0,2048,0,256,1024,640,549.985,634.947,564.257,0.168
mixed,32,16,0.5,4.0,2048,0,512,2048,1280,645.856,801.921,664.994,0.1226
mixed,32,16,0.5,4.0,2048,0,1024,4096,2560,904.323,1238.56,971.619,0.2013
mixed,32,16,0.5,4.0,2048,0,2048,8192,5120,1480.83,2105.25,1566.34,0.1369
mixed,32,16,0.5,4.0,2048,0,4096,16384,10240,2534.03,3796.11,2996.74,0.3666
mixed,32,16,0.5,4.0,2048,512,128,512,320,618.082,632.482,603.905,-0.9845
mixed,32,16,0.5,4.0,2048,512,256,1024,640,653.475,714.433,651.523,-0.032
mixed,32,16,0.5,4.0,2048,512,512,2048,1280,750.943,884.035,750.785,-0.0012
mixed,32,16,0.5,4.0,2048,512,1024,4096,2560,993.41,1313.95,1058.02,0.2016
mixed,32,16,0.5,4.0,2048,512,2048,8192,5120,1545.64,2212.49,1654.08,0.1626
mixed,32,16,0.5,4.0,2048,512,4096,16384,10240,2660.91,3939.24,3064.04,0.3154
mixed,32,16,0.5,4.0,2048,1024,128,512,320,716.835,732.099,701.633,-0.9959
mixed,32,16,0.5,4.0,2048,1024,256,1024,640,754.943,814.242,754.338,-0.0102
mixed,32,16,0.5,4.0,2048,1024,512,2048,1280,861.76,975.33,850.882,-0.0958
mixed,32,16,0.5,4.0,2048,1024,1024,4096,2560,1076.87,1461.57,1134.69,0.1503
mixed,32,16,0.5,4.0,2048,1024,2048,8192,5120,1670.56,2341.26,1739.43,0.1027
mixed,32,16,0.5,4.0,2048,1024,4096,16384,10240,3200.17,4558.51,3013.57,-0.1374
mixed,32,16,0.5,4.0,2048,2048,128,512,320,890.371,932.897,897.572,0.1693
mixed,32,16,0.5,4.0,2048,2048,256,1024,640,953.542,1019.81,955.587,0.0309
mixed,32,16,0.5,4.0,2048,2048,512,2048,1280,1059.39,1181.19,1057.95,-0.0118
mixed,32,16,0.5,4.0,2048,2048,1024,4096,2560,1263.75,1569.1,1294.79,0.1017
mixed,32,16,0.5,4.0,2048,2048,2048,8192,5120,1774.47,2523.88,1915.43,0.1881
mixed,32,16,0.5,4.0,2048,2048,4096,16384,10240,3105.58,5809.36,3230.44,0.0462
mixed,32,16,0.5,4.0,2048,4096,128,512,320,1260.32,1318.82,1274.76,0.2467
mixed,32,16,0.5,4.0,2048,4096,256,1024,640,1343.52,1412.48,1347.94,0.0641
mixed,32,16,0.5,4.0,2048,4096,512,2048,1280,1459.94,1585.06,1463.36,0.0273
mixed,32,16,0.5,4.0,2048,4096,1024,4096,2560,1664.32,2017.38,1751.24,0.2462
mixed,32,16,0.5,4.0,2048,4096,2048,8192,5120,2122.44,2770.92,2243.72,0.187
mixed,32,16,0.5,4.0,2048,4096,4096,16384,10240,3224.65,7474.62,3882.95,0.1549
mixed,32,16,0.5,4.0,2048,8192,128,512,320,1994.4,2053.93,2006.85,0.2091
mixed,32,16,0.5,4.0,2048,8192,256,1024,640,2078.18,2176.07,2083.75,0.0569
mixed,32,16,0.5,4.0,2048,8192,512,2048,1280,2241.13,2398.28,2336.45,0.6066
mixed,32,16,0.5,4.0,2048,8192,1024,4096,2560,2578.86,2708.36,2485.64,-0.7198
mixed,32,16,0.5,4.0,2048,8192,2048,8192,5120,2877.61,3522.54,3050.41,0.2679
mixed,32,16,0.5,4.0,2048,8192,4096,16384,10240,4053.68,5258.93,4381,0.2716
pure,32,24,0.75,4.0,0,0,128,512,416,98.368,110.688,100.061,0.1374
pure,32,24,0.75,4.0,0,0,256,1024,832,153.981,176.801,152.577,-0.0615
pure,32,24,0.75,4.0,0,0,512,2048,1664,276.351,334.655,279.106,0.0473
pure,32,24,0.75,4.0,0,0,1024,4096,3328,514.273,623.042,517.988,0.0342
pure,32,24,0.75,4.0,0,0,2048,8192,6656,955.043,1144.77,944.422,-0.056
pure,32,24,0.75,4.0,0,0,4096,16384,13312,1798.88,2200.59,1801.25,0.0059
mixed,32,24,0.75,4.0,16,0,128,512,416,130.112,155.168,151.712,0.8621
mixed,32,24,0.75,4.0,16,0,256,1024,832,211.713,261.856,256.001,0.8832
mixed,32,24,0.75,4.0,16,0,512,2048,1664,390.464,470.018,459.394,0.8665
mixed,32,24,0.75,4.0,16,0,1024,4096,3328,739.52,903.619,869.763,0.7937
mixed,32,24,0.75,4.0,16,0,2048,8192,6656,1474.5,1795.91,1728.52,0.7903
mixed,32,24,0.75,4.0,16,0,4096,16384,13312,2878.73,3527.76,3717.35,1.2921
mixed,32,24,0.75,4.0,16,512,128,512,416,137.951,155.904,152.994,0.8379
mixed,32,24,0.75,4.0,16,512,256,1024,832,210.976,261.954,255.681,0.8769
mixed,32,24,0.75,4.0,16,512,512,2048,1664,392.161,470.69,459.263,0.8545
mixed,32,24,0.75,4.0,16,512,1024,4096,3328,740.674,900.737,863.426,0.7669
mixed,32,24,0.75,4.0,16,512,2048,8192,6656,1477.8,1797.35,1730.24,0.79
mixed,32,24,0.75,4.0,16,512,4096,16384,13312,2875.34,3405.19,3706.86,1.5693
mixed,32,24,0.75,4.0,16,1024,128,512,416,173.823,188.831,184.223,0.693
mixed,32,24,0.75,4.0,16,1024,256,1024,832,226.818,262.624,257.667,0.8616
mixed,32,24,0.75,4.0,16,1024,512,2048,1664,393.09,471.2,462.018,0.8824
mixed,32,24,0.75,4.0,16,1024,1024,4096,3328,741.635,905.187,865.475,0.7572
mixed,32,24,0.75,4.0,16,1024,2048,8192,6656,1478.28,1799.05,1715.65,0.74
mixed,32,24,0.75,4.0,16,1024,4096,16384,13312,2878.54,3523.21,3669.07,1.2262
mixed,32,24,0.75,4.0,16,2048,128,512,416,238.752,255.391,250.273,0.6924
mixed,32,24,0.75,4.0,16,2048,256,1024,832,291.906,327.521,319.392,0.7718
mixed,32,24,0.75,4.0,16,2048,512,2048,1664,416.097,470.434,463.68,0.8757
mixed,32,24,0.75,4.0,16,2048,1024,4096,3328,743.617,905.603,873.314,0.8007
mixed,32,24,0.75,4.0,16,2048,2048,8192,6656,1474.63,1806.76,1724.77,0.7532
mixed,32,24,0.75,4.0,16,2048,4096,16384,13312,2874.09,3466.7,3658.99,1.3245
mixed,32,24,0.75,4.0,16,4096,128,512,416,365.762,385.121,379.809,0.7256
mixed,32,24,0.75,4.0,16,4096,256,1024,832,420.801,456.962,449.473,0.7929
mixed,32,24,0.75,4.0,16,4096,512,2048,1664,545.536,600.259,588.96,0.7935
mixed,32,24,0.75,4.0,16,4096,1024,4096,3328,788.995,924.227,873.347,0.6238
mixed,32,24,0.75,4.0,16,4096,2048,8192,6656,1486.02,1814.5,1705.92,0.6694
mixed,32,24,0.75,4.0,16,4096,4096,16384,13312,2941.38,3640.3,3800.84,1.2297
mixed,32,24,0.75,4.0,16,8192,128,512,416,627.49,637.986,630.337,0.2712
mixed,32,24,0.75,4.0,16,8192,256,1024,832,677.41,716.097,707.555,0.7792
mixed,32,24,0.75,4.0,16,8192,512,2048,1664,804.388,857.76,849.858,0.8519
mixed,32,24,0.75,4.0,16,8192,1024,4096,3328,1050.08,1182.92,1128.61,0.5912
mixed,32,24,0.75,4.0,16,8192,2048,8192,6656,1598.44,1824.81,1777.29,0.7901
mixed,32,24,0.75,4.0,16,8192,4096,16384,13312,2930.92,3630.76,3890.06,1.3705
mixed,32,24,0.75,4.0,32,0,128,512,416,130.369,155.009,151.744,0.8675
mixed,32,24,0.75,4.0,32,0,256,1024,832,212.259,262.529,255.647,0.8631
mixed,32,24,0.75,4.0,32,0,512,2048,1664,391.809,469.793,460.579,0.8818
mixed,32,24,0.75,4.0,32,0,1024,4096,3328,738.692,902.753,867.009,0.7821
mixed,32,24,0.75,4.0,32,0,2048,8192,6656,1476.93,1804.93,1727.94,0.7653
mixed,32,24,0.75,4.0,32,0,4096,16384,13312,2881.99,3462.32,3726.93,1.456
mixed,32,24,0.75,4.0,32,512,128,512,416,138.4,156.354,152.418,0.7808
mixed,32,24,0.75,4.0,32,512,256,1024,832,212.034,262.145,257.057,0.8985
mixed,32,24,0.75,4.0,32,512,512,2048,1664,391.969,471.458,459.745,0.8526
mixed,32,24,0.75,4.0,32,512,1024,4096,3328,739.617,906.723,868.834,0.7733
mixed,32,24,0.75,4.0,32,512,2048,8192,6656,1479.46,1802.37,1731.08,0.7792
mixed,32,24,0.75,4.0,32,512,4096,16384,13312,2886.09,3451.28,3704.14,1.4474
mixed,32,24,0.75,4.0,32,1024,128,512,416,172.769,188.577,184.767,0.759
mixed,32,24,0.75,4.0,32,1024,256,1024,832,226.56,262.721,257.601,0.8584
mixed,32,24,0.75,4.0,32,1024,512,2048,1664,391.778,469.442,461.919,0.9031
mixed,32,24,0.75,4.0,32,1024,1024,4096,3328,740.577,906.053,869.51,0.7792
mixed,32,24,0.75,4.0,32,1024,2048,8192,6656,1480.52,1804.55,1717.54,0.7315
mixed,32,24,0.75,4.0,32,1024,4096,16384,13312,2893.1,3513.9,3665.04,1.2435
mixed,32,24,0.75,4.0,32,2048,128,512,416,239.904,253.985,247.776,0.5591
mixed,32,24,0.75,4.0,32,2048,256,1024,832,291.651,328.32,318.689,0.7374
mixed,32,24,0.75,4.0,32,2048,512,2048,1664,416.257,470.303,464.289,0.8887
mixed,32,24,0.75,4.0,32,2048,1024,4096,3328,740.516,909.25,872.098,0.7798
mixed,32,24,0.75,4.0,32,2048,2048,8192,6656,1483.75,1807.69,1728.36,0.7551
mixed,32,24,0.75,4.0,32,2048,4096,16384,13312,2881.67,3536.27,3633.64,1.1488
mixed,32,24,0.75,4.0,32,4096,128,512,416,366.594,381.761,380.352,0.9071
mixed,32,24,0.75,4.0,32,4096,256,1024,832,421.026,456.449,448.833,0.785
mixed,32,24,0.75,4.0,32,4096,512,2048,1664,547.489,597.697,590.498,0.8566
mixed,32,24,0.75,4.0,32,4096,1024,4096,3328,790.594,922.148,875.588,0.6461
mixed,32,24,0.75,4.0,32,4096,2048,8192,6656,1490.5,1824.81,1717.63,0.6794
mixed,32,24,0.75,4.0,32,4096,4096,16384,13312,2942.66,3635.6,3799.09,1.2359
mixed,32,24,0.75,4.0,32,8192,128,512,416,625.728,638.754,635.074,0.7175
mixed,32,24,0.75,4.0,32,8192,256,1024,832,679.779,713.155,702.753,0.6883
mixed,32,24,0.75,4.0,32,8192,512,2048,1664,802.531,858.915,850.85,0.857
mixed,32,24,0.75,4.0,32,8192,1024,4096,3328,1049.7,1184.45,1129.76,0.5941
mixed,32,24,0.75,4.0,32,8192,2048,8192,6656,1597.6,1819.27,1773.77,0.7947
mixed,32,24,0.75,4.0,32,8192,4096,16384,13312,2943.85,3628.94,3918.19,1.4222
mixed,32,24,0.75,4.0,64,0,128,512,416,126.144,148.673,145.216,0.8466
mixed,32,24,0.75,4.0,64,0,256,1024,832,203.873,252.96,245.922,0.8566
mixed,32,24,0.75,4.0,64,0,512,2048,1664,375.905,452.384,442.85,0.8753
mixed,32,24,0.75,4.0,64,0,1024,4096,3328,713.537,876.899,836.93,0.7553
mixed,32,24,0.75,4.0,64,0,2048,8192,6656,1435.62,1743.21,1665.95,0.7488
mixed,32,24,0.75,4.0,64,0,4096,16384,13312,2784.97,3406.96,3659.95,1.4068
mixed,32,24,0.75,4.0,64,512,128,512,416,134.817,150.432,146.881,0.7726
mixed,32,24,0.75,4.0,64,512,256,1024,832,203.838,252.704,246.048,0.8638
mixed,32,24,0.75,4.0,64,512,512,2048,1664,376.194,453.151,442.4,0.8603
mixed,32,24,0.75,4.0,64,512,1024,4096,3328,715.588,877.378,834.434,0.7346
mixed,32,24,0.75,4.0,64,512,2048,8192,6656,1435.49,1750.09,1665.16,0.73
mixed,32,24,0.75,4.0,64,512,4096,16384,13312,2789,3409.29,3625.36,1.3483
mixed,32,24,0.75,4.0,64,1024,128,512,416,167.137,183.265,179.008,0.736
mixed,32,24,0.75,4.0,64,1024,256,1024,832,221.377,254.239,248.545,0.8267
mixed,32,24,0.75,4.0,64,1024,512,2048,1664,377.439,452.384,447.074,0.9291
mixed,32,24,0.75,4.0,64,1024,1024,4096,3328,715.812,876.322,832.131,0.7247
mixed,32,24,0.75,4.0,64,1024,2048,8192,6656,1436.77,1748.26,1654.6,0.6993
mixed,32,24,0.75,4.0,64,1024,4096,16384,13312,2788.74,3409.77,3555.43,1.2346
mixed,32,24,0.75,4.0,64,2048,128,512,416,229.794,244.992,240.576,0.7094
mixed,32,24,0.75,4.0,64,2048,256,1024,832,282.624,315.072,308.705,0.8038
mixed,32,24,0.75,4.0,64,2048,512,2048,1664,402.24,453.635,449.664,0.9227
mixed,32,24,0.75,4.0,64,2048,1024,4096,3328,717.759,877.667,840.867,0.7699
mixed,32,24,0.75,4.0,64,2048,2048,8192,6656,1439.69,1751.85,1663.37,0.7166
mixed,32,24,0.75,4.0,64,2048,4096,16384,13312,2787.4,3409.84,3608.46,1.3191
mixed,32,24,0.75,4.0,64,4096,128,512,416,355.585,369.379,365.698,0.7331
mixed,32,24,0.75,4.0,64,4096,256,1024,832,405.825,440.768,432.417,0.761
mixed,32,24,0.75,4.0,64,4096,512,2048,1664,525.089,577.858,571.074,0.8714
mixed,32,24,0.75,4.0,64,4096,1024,4096,3328,765.825,890.563,842.945,0.6183
mixed,32,24,0.75,4.0,64,4096,2048,8192,6656,1449.41,1778.37,1643.81,0.591
mixed,32,24,0.75,4.0,64,4096,4096,16384,13312,2865.74,3559.76,3706.28,1.2111
mixed,32,24,0.75,4.0,64,8192,128,512,416,601.792,616.704,610.467,0.5817
mixed,32,24,0.75,4.0,64,8192,256,1024,832,651.651,687.139,678.69,0.7619
mixed,32,24,0.75,4.0,64,8192,512,2048,1664,772.578,823.14,818.403,0.9063
mixed,32,24,0.75,4.0,64,8192,1024,4096,3328,1012.8,1143.08,1084.42,0.5497
mixed,32,24,0.75,4.0,64,8192,2048,8192,6656,1559.53,1773.67,1725.22,0.7738
mixed,32,24,0.75,4.0,64,8192,4096,16384,13312,2882.76,3550,3935.85,1.5783
mixed,32,24,0.75,4.0,128,0,128,512,416,130.112,154.305,148.418,0.7567
mixed,32,24,0.75,4.0,128,0,256,1024,832,208.256,255.904,247.681,0.8274
mixed,32,24,0.75,4.0,128,0,512,2048,1664,379.65,454.848,446.081,0.8834
mixed,32,24,0.75,4.0,128,0,1024,4096,3328,717.09,880.226,835.363,0.725
mixed,32,24,0.75,4.0,128,0,2048,8192,6656,1433.86,1748.9,1665.57,0.7355
mixed,32,24,0.75,4.0,128,0,4096,16384,13312,2789.77,3411.31,3648.81,1.3821
mixed,32,24,0.75,4.0,128,512,128,512,416,140.032,156.001,150.848,0.6773
mixed,32,24,0.75,4.0,128,512,256,1024,832,209.248,256.066,248.8,0.8448
mixed,32,24,0.75,4.0,128,512,512,2048,1664,380.032,455.424,446.434,0.8808
mixed,32,24,0.75,4.0,128,512,1024,4096,3328,719.138,882.275,836.963,0.7222
mixed,32,24,0.75,4.0,128,512,2048,8192,6656,1436.55,1751.65,1664.84,0.7245
mixed,32,24,0.75,4.0,128,512,4096,16384,13312,2788.65,3410.8,3607.53,1.3162
mixed,32,24,0.75,4.0,128,1024,128,512,416,174.143,189.056,183.808,0.6481
mixed,32,24,0.75,4.0,128,1024,256,1024,832,224.928,258.722,250.562,0.7585
mixed,32,24,0.75,4.0,128,1024,512,2048,1664,381.249,457.024,449.921,0.9063
mixed,32,24,0.75,4.0,128,1024,1024,4096,3328,721.345,881.284,841.091,0.7487
mixed,32,24,0.75,4.0,128,1024,2048,8192,6656,1443.33,1753.06,1672.58,0.7402
mixed,32,24,0.75,4.0,128,1024,4096,16384,13312,2789.58,3412.49,3608.59,1.3148
mixed,32,24,0.75,4.0,128,2048,128,512,416,236.61,253.728,247.97,0.6636
mixed,32,24,0.75,4.0,128,2048,256,1024,832,289.472,324.032,314.273,0.7176
mixed,32,24,0.75,4.0,128,2048,512,2048,1664,405.665,458.848,454.081,0.9104
mixed,32,24,0.75,4.0,128,2048,1024,4096,3328,723.938,885.699,845.635,0.7523
mixed,32,24,0.75,4.0,128,2048,2048,8192,6656,1444.29,1757.51,1672.71,0.7293
mixed,32,24,0.75,4.0,128,2048,4096,16384,13312,2797.58,3417.55,3531.7,1.1841
mixed,32,24,0.75,4.0,128,4096,128,512,416,363.361,376.737,369.793,0.4809
mixed,32,24,0.75,4.0,128,4096,256,1024,832,416.35,447.358,439.522,0.7473
mixed,32,24,0.75,4.0,128,4096,512,2048,1664,532.545,584.801,582.817,0.962
mixed,32,24,0.75,4.0,128,4096,1024,4096,3328,772.578,901.955,851.587,0.6107
mixed,32,24,0.75,4.0,128,4096,2048,8192,6656,1474.91,1865.25,1666.02,0.4896
mixed,32,24,0.75,4.0,128,4096,4096,16384,13312,3071.05,3796.56,3839.21,1.0588
mixed,32,24,0.75,4.0,128,8192,128,512,416,608.895,623.266,618.946,0.6994
mixed,32,24,0.75,4.0,128,8192,256,1024,832,663.554,696.097,684.739,0.651
mixed,32,24,0.75,4.0,128,8192,512,2048,1664,779.01,833.027,830.498,0.9532
mixed,32,24,0.75,4.0,128,8192,1024,4096,3328,1020.71,1158.28,1097.73,0.5599
mixed,32,24,0.75,4.0,128,8192,2048,8192,6656,1583.3,1800.3,1784.87,0.9289
mixed,32,24,0.75,4.0,128,8192,4096,16384,13312,3016.23,3747.34,3993.23,1.3363
mixed,32,24,0.75,4.0,256,0,128,512,416,150.465,173.504,157.603,0.3098
mixed,32,24,0.75,4.0,256,0,256,1024,832,226.755,272.96,253.826,0.5859
mixed,32,24,0.75,4.0,256,0,512,2048,1664,395.618,469.473,451.936,0.7625
mixed,32,24,0.75,4.0,256,0,1024,4096,3328,725.602,885.698,839.075,0.7088
mixed,32,24,0.75,4.0,256,0,2048,8192,6656,1436.97,1750.37,1664.45,0.7259
mixed,32,24,0.75,4.0,256,0,4096,16384,13312,2790.76,3408.72,3634.19,1.3649
mixed,32,24,0.75,4.0,256,512,128,512,416,168.546,197.473,171.072,0.0873
mixed,32,24,0.75,4.0,256,512,256,1024,832,259.394,304.191,258.657,-0.0165
mixed,32,24,0.75,4.0,256,512,512,2048,1664,426.208,497.986,454.497,0.3941
mixed,32,24,0.75,4.0,256,512,1024,4096,3328,736.834,887.617,842.146,0.6984
mixed,32,24,0.75,4.0,256,512,2048,8192,6656,1439.14,1812.45,1736.1,0.7955
mixed,32,24,0.75,4.0,256,512,4096,16384,13312,2886.02,3516.84,3698.16,1.2874
mixed,32,24,0.75,4.0,256,1024,128,512,416,226.145,245.952,221.25,-0.2471
mixed,32,24,0.75,4.0,256,1024,256,1024,832,278.111,341.536,281.024,0.0459
mixed,32,24,0.75,4.0,256,1024,512,2048,1664,478.527,552.93,475.683,-0.0382
mixed,32,24,0.75,4.0,256,1024,1024,4096,3328,801.281,949.602,877.219,0.512
mixed,32,24,0.75,4.0,256,1024,2048,8192,6656,1488.45,1805.22,1741.22,0.798
mixed,32,24,0.75,4.0,256,1024,4096,16384,13312,2887.05,3536.78,3723.28,1.287
mixed,32,24,0.75,4.0,256,2048,128,512,416,295.999,318.847,296.129,0.0057
mixed,32,24,0.75,4.0,256,2048,256,1024,832,368.162,414.079,357.538,-0.2314
mixed,32,24,0.75,4.0,256,2048,512,2048,1664,512.735,609.154,485.698,-0.2804
mixed,32,24,0.75,4.0,256,2048,1024,4096,3328,875.01,1027.33,886.049,0.0725
mixed,32,24,0.75,4.0,256,2048,2048,8192,6656,1522.18,1816.07,1735.46,0.7257
mixed,32,24,0.75,4.0,256,2048,4096,16384,13312,2898.41,3552.62,3658.19,1.1614
mixed,32,24,0.75,4.0,256,4096,128,512,416,424.066,450.753,428.033,0.1486
mixed,32,24,0.75,4.0,256,4096,256,1024,832,505.633,552.126,502.785,-0.0613
mixed,32,24,0.75,4.0,256,4096,512,2048,1664,675.106,747.937,624.802,-0.6907
mixed,32,24,0.75,4.0,256,4096,1024,4096,3328,966.147,1184.13,895.938,-0.3221
mixed,32,24,0.75,4.0,256,4096,2048,8192,6656,1788.36,2286.7,1743.68,-0.0896
mixed,32,24,0.75,4.0,256,4096,4096,16384,13312,3570.6,4400.21,4344.56,0.9329
mixed,32,24,0.75,4.0,256,8192,128,512,416,686.786,705.73,683.169,-0.1909
mixed,32,24,0.75,4.0,256,8192,256,1024,832,762.082,811.362,758.402,-0.0747
mixed,32,24,0.75,4.0,256,8192,512,2048,1664,934.755,1013.09,917.984,-0.2141
mixed,32,24,0.75,4.0,256,8192,1024,4096,3328,1288.67,1457.03,1167.2,-0.7215
mixed,32,24,0.75,4.0,256,8192,2048,8192,6656,1908.71,2343.81,1826.28,-0.1895
mixed,32,24,0.75,4.0,256,8192,4096,16384,13312,3823.31,4640.24,4702.99,1.0768
mixed,32,24,0.75,4.0,512,0,128,512,416,186.433,216.033,195.648,0.3113
mixed,32,24,0.75,4.0,512,0,256,1024,832,275.298,320.352,288.096,0.2841
mixed,32,24,0.75,4.0,512,0,512,2048,1664,448.066,523.554,485.122,0.4909
mixed,32,24,0.75,4.0,512,0,1024,4096,3328,792.292,958.53,886.594,0.5673
mixed,32,24,0.75,4.0,512,0,2048,8192,6656,1508.52,1835.43,1745.89,0.7261
mixed,32,24,0.75,4.0,512,0,4096,16384,13312,2808.01,3437.39,3623.76,1.2961
mixed,32,24,0.75,4.0,512,512,128,512,416,221.919,241.857,223.937,0.1012
mixed,32,24,0.75,4.0,512,512,256,1024,832,285.344,338.884,299.648,0.2672
mixed,32,24,0.75,4.0,512,512,512,2048,1664,465.315,535.778,476.704,0.1616
mixed,32,24,0.75,4.0,512,512,1024,4096,3328,797.891,959.588,860.769,0.3889
mixed,32,24,0.75,4.0,512,512,2048,8192,6656,1468.29,1779.81,1677.25,0.6708
mixed,32,24,0.75,4.0,512,512,4096,16384,13312,2814.41,3441.51,3638.19,1.3136
mixed,32,24,0.75,4.0,512,1024,128,512,416,265.248,283.328,271.296,0.3345
mixed,32,24,0.75,4.0,512,1024,256,1024,832,329.249,373.376,327.714,-0.0348
mixed,32,24,0.75,4.0,512,1024,512,2048,1664,496.063,571.426,497.921,0.0247
mixed,32,24,0.75,4.0,512,1024,1024,4096,3328,825.314,988.964,864.516,0.2395
mixed,32,24,0.75,4.0,512,1024,2048,8192,6656,1501.92,1794.12,1733.73,0.7933
mixed,32,24,0.75,4.0,512,1024,4096,16384,13312,2866.12,3438.48,3654.77,1.3779
mixed,32,24,0.75,4.0,512,2048,128,512,416,357.315,381.312,361.086,0.1571
mixed,32,24,0.75,4.0,512,2048,256,1024,832,416.034,446.274,427.168,0.3682
mixed,32,24,0.75,4.0,512,2048,512,2048,1664,560.641,631.041,534.816,-0.3668
mixed,32,24,0.75,4.0,512,2048,1024,4096,3328,887.491,1051.91,886.24,-0.0076
mixed,32,24,0.75,4.0,512,2048,2048,8192,6656,1575.65,1895.11,1689.28,0.3557
mixed,32,24,0.75,4.0,512,2048,4096,16384,13312,2853.07,3461,3661.04,1.329
mixed,32,24,0.75,4.0,512,4096,128,512,416,499.171,529.346,506.528,0.2438
mixed,32,24,0.75,4.0,512,4096,256,1024,832,594.08,638.626,604.575,0.2356
mixed,32,24,0.75,4.0,512,4096,512,2048,1664,723.234,765.186,741.122,0.4264
mixed,32,24,0.75,4.0,512,4096,1024,4096,3328,1006.34,1163.33,959.109,-0.3008
mixed,32,24,0.75,4.0,512,4096,2048,8192,6656,1788.07,2489.39,1811.94,0.034
mixed,32,24,0.75,4.0,512,4096,4096,16384,13312,4019.95,4833.05,4690.96,0.8253
mixed,32,24,0.75,4.0,512,8192,128,512,416,748.866,778.337,756.993,0.2758
mixed,32,24,0.75,4.0,512,8192,256,1024,832,846.913,906.24,867.426,0.3458
mixed,32,24,0.75,4.0,512,8192,512,2048,1664,1068.42,1143.11,1077.89,0.1268
mixed,32,24,0.75,4.0,512,8192,1024,4096,3328,1319.27,1419.3,1397.41,0.7812
mixed,32,24,0.75,4.0,512,8192,2048,8192,6656,2013.57,2316.23,1845.92,-0.5539
mixed,32,24,0.75,4.0,512,8192,4096,16384,13312,4127.15,5168.69,4536.82,0.3933
mixed,32,24,0.75,4.0,1024,0,128,512,416,268.355,284.928,268.8,0.0269
mixed,32,24,0.75,4.0,1024,0,256,1024,832,329.985,380.001,364.351,0.6871
mixed,32,24,0.75,4.0,1024,0,512,2048,1664,539.041,622.304,552.322,0.1595
mixed,32,24,0.75,4.0,1024,0,1024,4096,3328,888.867,1056.45,932.739,0.2618
mixed,32,24,0.75,4.0,1024,0,2048,8192,6656,1588.29,1916.74,1775.27,0.5693
mixed,32,24,0.75,4.0,1024,0,4096,16384,13312,2871.4,3487.66,3673.04,1.3008
mixed,32,24,0.75,4.0,1024,512,128,512,416,334.784,350.498,336.768,0.1263
